uid,hotspot_0,hotspot_1,hotspot_2
89873,26,-1,-1
89888,26,-1,-1
89899,26,13,-1
89901,26,-1,-1
89906,26,-1,-1
89913,26,-1,-1
89915,26,-1,-1
89918,26,-1,-1
89947,26,-1,-1
89966,26,-1,-1
89968,26,-1,-1
89974,26,-1,-1
89983,26,-1,-1
89984,26,-1,-1
89988,26,-1,-1
89997,26,-1,-1
90021,26,-1,-1
90038,26,-1,-1
90040,26,-1,-1
90051,26,-1,-1
90062,26,-1,-1
90098,26,-1,-1
90105,26,-1,-1
90121,26,-1,-1
90123,26,-1,-1
90141,26,-1,-1
90143,26,-1,-1
90144,26,-1,-1
90148,26,-1,-1
90152,26,-1,-1
90177,26,-1,-1
90188,26,-1,-1
90195,26,16,17
90201,26,-1,-1
90205,26,-1,-1
90212,26,-1,-1
90224,26,-1,-1
90237,26,-1,-1
90241,26,-1,-1
90251,26,-1,-1
90254,26,-1,-1
90260,26,-1,-1
90270,26,-1,-1
90291,26,-1,-1
90292,26,-1,-1
90296,26,-1,-1
90299,26,-1,-1
90301,26,-1,-1
90324,26,-1,-1
90328,26,-1,-1
90329,26,-1,-1
90336,26,-1,-1
90339,26,-1,-1
90348,26,-1,-1
90350,26,-1,-1
90355,26,-1,-1
90360,26,-1,-1
90383,26,-1,-1
90387,26,-1,-1
90393,26,-1,-1
90395,26,-1,-1
90402,26,-1,-1
90405,26,-1,-1
90423,26,-1,-1
90443,26,-1,-1
90475,26,-1,-1
90477,26,-1,-1
90479,26,-1,-1
90490,26,-1,-1
90493,26,-1,-1
90497,26,-1,-1
90510,26,-1,-1
90521,26,-1,-1
90528,26,-1,-1
90540,26,-1,-1
90545,26,-1,-1
90569,26,-1,-1
90571,26,-1,-1
90593,26,-1,-1
90599,26,-1,-1
90604,26,-1,-1
90618,26,-1,-1
90619,26,-1,-1
90637,26,-1,-1
90643,26,-1,-1
90645,26,-1,-1
90650,26,-1,-1
90661,26,-1,-1
90662,26,-1,-1
90665,26,-1,-1
90675,26,23,-1
90677,26,-1,-1
90706,26,-1,-1
90742,26,-1,-1
90764,26,-1,-1
90770,26,-1,-1
90799,26,-1,-1
90801,26,-1,-1
90820,26,6,9
90821,26,-1,-1
90850,26,22,-1
90867,26,-1,-1
90870,26,7,13
90871,26,-1,-1
90876,26,-1,-1
90879,26,13,-1
90880,26,-1,-1
90899,26,-1,-1
90903,26,-1,-1
90909,26,-1,-1
90912,26,-1,-1
90917,26,-1,-1
90924,26,-1,-1
90928,26,-1,-1
90930,26,-1,-1
90936,26,-1,-1
90949,26,-1,-1
90952,26,-1,-1
90974,26,-1,-1
90976,26,16,-1
90984,26,-1,-1
91002,26,-1,-1
91016,26,-1,-1
91018,26,-1,-1
91035,26,-1,-1
91042,26,-1,-1
91043,26,-1,-1
91047,26,-1,-1
91080,26,-1,-1
91081,26,13,-1
91106,26,-1,-1
91108,26,-1,-1
91117,26,-1,-1
91132,26,-1,-1
91143,26,-1,-1
91148,26,-1,-1
91149,26,-1,-1
91152,26,-1,-1
91154,26,-1,-1
91155,26,-1,-1
91161,26,-1,-1
91164,26,13,-1
91171,26,-1,-1
91180,26,-1,-1
91181,26,23,-1
91190,26,-1,-1
91212,26,-1,-1
91226,26,-1,-1
91235,26,-1,-1
91243,26,-1,-1
91246,26,-1,-1
91255,26,-1,-1
91256,26,-1,-1
91257,26,-1,-1
91258,26,-1,-1
91266,26,-1,-1
91280,26,-1,-1
91299,26,-1,-1
91304,26,-1,-1
91305,26,-1,-1
91337,26,-1,-1
91339,26,-1,-1
91354,26,-1,-1
91369,26,-1,-1
91385,26,-1,-1
91394,26,-1,-1
91406,26,-1,-1
91421,26,-1,-1
91430,26,-1,-1
91450,26,-1,-1
91454,26,-1,-1
91479,26,-1,-1
91480,26,-1,-1
91487,26,10,20
91497,26,-1,-1
91505,26,-1,-1
91534,26,-1,-1
91537,26,-1,-1
91565,26,-1,-1
91578,26,-1,-1
91579,26,-1,-1
91584,26,-1,-1
91599,26,-1,-1
91609,26,-1,-1
91625,26,23,-1
91628,26,-1,-1
91631,26,-1,-1
91650,26,-1,-1
91655,26,13,-1
91671,26,-1,-1
91672,26,-1,-1
91677,26,16,-1
91701,26,-1,-1
91750,26,-1,-1
91765,26,-1,-1
91768,26,-1,-1
91780,26,-1,-1
91801,26,-1,-1
91804,26,-1,-1
91806,26,-1,-1
91808,26,-1,-1
91810,26,-1,-1
91822,26,-1,-1
91850,26,-1,-1
91853,26,-1,-1
91857,26,-1,-1
91859,26,-1,-1
91885,26,-1,-1
91887,26,-1,-1
91891,26,-1,-1
91905,26,-1,-1
91912,26,-1,-1
91930,26,4,-1
91936,26,10,11
91940,26,-1,-1
91943,26,-1,-1
91971,26,-1,-1
91973,26,-1,-1
91980,26,-1,-1
92003,26,-1,-1
92014,26,-1,-1
92025,26,-1,-1
92048,26,-1,-1
92050,26,-1,-1
92051,26,-1,-1
92053,26,-1,-1
92054,26,-1,-1
92063,26,-1,-1
92075,26,-1,-1
92081,26,-1,-1
92109,26,-1,-1
92110,26,-1,-1
92117,26,-1,-1
92126,26,16,-1
92133,26,-1,-1
92145,26,-1,-1
92162,26,-1,-1
92169,26,-1,-1
92185,26,-1,-1
92187,26,-1,-1
92197,26,-1,-1
92207,26,-1,-1
92209,26,-1,-1
92215,26,-1,-1
92220,26,-1,-1
92240,26,-1,-1
92262,26,-1,-1
92263,26,23,-1
92268,26,-1,-1
92284,26,-1,-1
92292,26,-1,-1
92301,26,-1,-1
92313,26,-1,-1
92324,26,-1,-1
92335,26,-1,-1
92350,26,-1,-1
92360,26,-1,-1
92361,26,-1,-1
92389,26,21,-1
92390,26,-1,-1
92393,26,-1,-1
92399,26,-1,-1
92403,26,-1,-1
92445,26,-1,-1
92451,26,23,-1
92452,26,-1,-1
92460,26,-1,-1
92467,26,-1,-1
92490,26,-1,-1
92492,26,-1,-1
92509,26,-1,-1
92535,26,-1,-1
92537,26,-1,-1
92542,26,-1,-1
92556,26,16,20
92566,26,-1,-1
92570,26,16,14
92586,26,-1,-1
92593,26,-1,-1
92600,26,-1,-1
92607,26,-1,-1
92630,26,-1,-1
92655,26,13,-1
92678,26,-1,-1
92686,26,13,-1
92695,26,-1,-1
92703,26,-1,-1
92732,26,-1,-1
92749,26,-1,-1
92753,26,-1,-1
92758,26,-1,-1
92776,26,-1,-1
92799,26,-1,-1
92802,26,-1,-1
92803,26,-1,-1
92808,26,-1,-1
92839,26,-1,-1
92840,26,-1,-1
92849,26,-1,-1
92850,26,13,-1
92860,26,-1,-1
92864,26,-1,-1
92865,26,-1,-1
92869,26,-1,-1
92876,26,-1,-1
92899,26,-1,-1
92907,26,-1,-1
92915,26,-1,-1
92919,26,-1,-1
92949,26,-1,-1
92950,26,-1,-1
92955,26,-1,-1
92957,26,-1,-1
92958,26,-1,-1
92968,26,13,-1
92985,26,23,-1
92992,26,-1,-1
93002,26,-1,-1
93023,26,-1,-1
93029,26,23,-1
93056,26,-1,-1
93080,26,-1,-1
93082,26,-1,-1
93097,26,-1,-1
93114,26,11,-1
93123,26,-1,-1
93128,26,-1,-1
93148,26,-1,-1
93157,26,-1,-1
93166,26,4,-1
93170,26,-1,-1
93174,26,-1,-1
93179,26,-1,-1
93188,26,-1,-1
93216,26,1,23
93218,26,-1,-1
93225,26,-1,-1
93229,26,13,-1
93266,26,-1,-1
93271,26,-1,-1
93274,26,-1,-1
93275,26,-1,-1
93279,26,-1,-1
93288,26,-1,-1
93306,26,-1,-1
93322,26,-1,-1
93324,26,-1,-1
93326,26,-1,-1
93335,26,-1,-1
93336,26,-1,-1
93337,26,-1,-1
93341,26,-1,-1
93352,26,-1,-1
93357,26,-1,-1
93366,26,-1,-1
93377,26,13,-1
93379,26,-1,-1
93388,26,-1,-1
93407,26,-1,-1
93433,26,-1,-1
93478,26,-1,-1
93481,26,-1,-1
93482,26,-1,-1
93484,26,-1,-1
93498,26,-1,-1
93511,26,-1,-1
93515,26,-1,-1
93537,26,-1,-1
93552,26,-1,-1
93554,26,-1,-1
93559,26,13,-1
93560,13,26,-1
93577,26,-1,-1
93588,26,-1,-1
93597,26,-1,-1
93610,26,-1,-1
93615,26,-1,-1
93630,26,-1,-1
93636,26,-1,-1
93640,26,-1,-1
93644,26,-1,-1
93660,26,-1,-1
93665,26,-1,-1
93670,26,-1,-1
93678,26,-1,-1
93694,26,-1,-1
93701,26,-1,-1
93704,26,-1,-1
93712,26,-1,-1
93724,26,-1,-1
93725,26,-1,-1
93727,26,-1,-1
93743,26,-1,-1
93769,26,-1,-1
93781,26,-1,-1
93784,26,-1,-1
93786,26,-1,-1
93787,26,-1,-1
93799,26,-1,-1
93806,26,-1,-1
93815,26,-1,-1
93816,26,16,-1
93817,26,-1,-1
93844,26,-1,-1
93851,26,-1,-1
93853,26,-1,-1
93863,26,-1,-1
93886,26,-1,-1
93911,26,-1,-1
93916,26,-1,-1
93940,26,-1,-1
93947,26,-1,-1
93955,26,-1,-1
93960,26,-1,-1
93966,26,-1,-1
93996,26,-1,-1
93999,13,26,-1
94006,26,-1,-1
94012,26,-1,-1
94016,26,15,-1
94025,26,-1,-1
94030,26,-1,-1
94045,26,-1,-1
94073,26,-1,-1
94089,26,-1,-1
94101,26,-1,-1
94106,26,-1,-1
94114,26,-1,-1
94120,26,-1,-1
94144,26,-1,-1
94157,26,-1,-1
94160,26,-1,-1
94172,26,-1,-1
94173,26,-1,-1
94183,26,-1,-1
94197,26,-1,-1
94205,26,-1,-1
94208,26,-1,-1
94231,26,-1,-1
94242,26,-1,-1
94243,26,20,23
94249,26,-1,-1
94252,26,-1,-1
94265,26,-1,-1
94268,26,-1,-1
94277,26,16,-1
94279,26,-1,-1
94291,26,-1,-1
94304,26,-1,-1
94305,26,-1,-1
94331,26,-1,-1
94343,26,10,15
94375,26,-1,-1
94382,26,-1,-1
94384,26,13,-1
94401,26,-1,-1
94411,26,-1,-1
94417,26,-1,-1
94421,26,-1,-1
94422,26,-1,-1
94430,26,-1,-1
94431,26,-1,-1
94436,26,-1,-1
94439,26,-1,-1
94447,26,-1,-1
94454,26,-1,-1
94471,26,23,-1
94473,26,-1,-1
94476,26,-1,-1
94493,26,-1,-1
94512,26,-1,-1
94521,26,-1,-1
94532,26,-1,-1
94535,26,-1,-1
94547,26,-1,-1
94553,26,-1,-1
94561,26,-1,-1
94588,26,-1,-1
94602,26,-1,-1
94605,26,-1,-1
94612,26,-1,-1
94619,26,13,-1
94621,26,-1,-1
94641,26,-1,-1
94649,26,-1,-1
94698,26,-1,-1
94699,26,-1,-1
94703,26,-1,-1
94714,26,-1,-1
94720,26,-1,-1
94729,26,-1,-1
94741,26,-1,-1
94754,26,-1,-1
94763,26,-1,-1
94764,26,-1,-1
94772,26,-1,-1
94781,26,-1,-1
94803,26,-1,-1
94804,26,-1,-1
94813,26,-1,-1
94816,26,-1,-1
94833,26,-1,-1
94834,26,-1,-1
94842,26,-1,-1
94855,26,-1,-1
94864,26,10,-1
94870,26,-1,-1
94897,26,-1,-1
94903,26,-1,-1
94905,26,-1,-1
94909,26,-1,-1
94913,26,-1,-1
94916,26,-1,-1
94950,26,-1,-1
94966,26,-1,-1
94968,26,13,-1
94977,26,-1,-1
94979,26,-1,-1
94996,26,-1,-1
95002,26,-1,-1
95005,26,-1,-1
95017,26,-1,-1
95051,26,-1,-1
95069,26,-1,-1
95085,26,-1,-1
95094,26,-1,-1
95096,26,-1,-1
95098,26,-1,-1
95127,26,-1,-1
95129,26,-1,-1
95133,26,-1,-1
95135,26,-1,-1
95145,26,-1,-1
95154,26,-1,-1
95155,26,18,20
95156,26,-1,-1
95158,26,11,10
95162,26,-1,-1
95163,26,-1,-1
95170,26,-1,-1
95197,26,-1,-1
95217,26,-1,-1
95221,26,-1,-1
95223,26,-1,-1
95227,26,-1,-1
95230,26,-1,-1
95233,26,-1,-1
95262,26,-1,-1
95278,26,23,-1
95279,26,-1,-1
95285,26,-1,-1
95297,26,-1,-1
95309,26,-1,-1
95316,26,-1,-1
95318,26,-1,-1
95320,26,13,-1
95326,26,-1,-1
95330,26,-1,-1
95339,26,-1,-1
95346,26,-1,-1
95352,26,-1,-1
95355,26,-1,-1
95365,26,-1,-1
95374,26,-1,-1
95382,26,4,-1
95395,26,-1,-1
95408,26,-1,-1
95418,26,-1,-1
95419,26,-1,-1
95421,26,-1,-1
95426,26,-1,-1
95427,26,-1,-1
95450,26,-1,-1
95461,26,-1,-1
95467,26,-1,-1
95470,26,-1,-1
95474,26,-1,-1
95478,26,-1,-1
95485,26,-1,-1
95498,26,-1,-1
95509,26,-1,-1
95526,26,-1,-1
95532,26,-1,-1
95556,26,-1,-1
95573,26,-1,-1
95583,26,-1,-1
95594,26,-1,-1
95596,26,-1,-1
95615,26,-1,-1
95624,26,-1,-1
95625,26,-1,-1
95649,26,16,-1
95653,26,-1,-1
95654,26,-1,-1
95674,26,-1,-1
95680,26,-1,-1
95698,26,-1,-1
95703,26,-1,-1
95704,26,-1,-1
95728,26,-1,-1
95746,26,-1,-1
95747,26,-1,-1
95775,26,-1,-1
95776,26,-1,-1
95778,26,-1,-1
95783,26,24,-1
95793,26,23,21
95812,26,-1,-1
95836,26,-1,-1
95839,26,-1,-1
95847,26,-1,-1
95852,26,-1,-1
95858,26,-1,-1
95861,26,-1,-1
95895,26,-1,-1
95925,26,16,-1
95929,26,-1,-1
95937,26,-1,-1
95942,26,-1,-1
95968,26,-1,-1
95974,26,-1,-1
95982,26,-1,-1
95985,26,-1,-1
95986,26,-1,-1
95993,26,-1,-1
95997,26,-1,-1
95998,26,-1,-1
95999,26,-1,-1
96002,26,-1,-1
96011,26,-1,-1
96036,26,-1,-1
96044,26,-1,-1
96047,26,-1,-1
96060,26,-1,-1
96061,26,-1,-1
96063,26,-1,-1
96100,26,-1,-1
96106,26,-1,-1
96110,26,-1,-1
96111,26,23,-1
96130,26,-1,-1
96140,26,-1,-1
96145,26,-1,-1
96152,26,-1,-1
96158,26,-1,-1
96168,26,-1,-1
96173,26,-1,-1
96176,26,-1,-1
96189,26,-1,-1
96198,26,-1,-1
96201,26,-1,-1
96213,26,-1,-1
96214,26,-1,-1
96215,26,-1,-1
96217,26,-1,-1
96225,26,13,11
96231,26,-1,-1
96244,26,-1,-1
96251,26,-1,-1
96273,26,-1,-1
96278,26,-1,-1
96298,26,-1,-1
96310,26,-1,-1
96317,26,-1,-1
96321,26,-1,-1
96341,26,-1,-1
96345,26,-1,-1
96355,26,10,-1
96362,26,23,-1
96383,26,-1,-1
96419,26,-1,-1
96425,26,-1,-1
96429,26,-1,-1
96435,26,-1,-1
96436,26,-1,-1
96439,26,-1,-1
96447,26,-1,-1
96450,26,-1,-1
96452,26,-1,-1
96491,26,-1,-1
96499,26,-1,-1
96504,26,-1,-1
96510,26,-1,-1
96527,26,-1,-1
96541,26,-1,-1
96570,26,-1,-1
96594,26,-1,-1
96600,26,-1,-1
96605,26,-1,-1
96612,26,-1,-1
96634,26,-1,-1
96637,26,-1,-1
96642,26,-1,-1
96658,26,-1,-1
96675,26,-1,-1
96678,26,-1,-1
96683,26,-1,-1
96686,26,-1,-1
96690,26,-1,-1
96694,26,16,-1
96697,26,13,16
96698,26,13,-1
96707,26,-1,-1
96717,26,-1,-1
96718,26,-1,-1
96719,26,-1,-1
96737,26,-1,-1
96755,26,-1,-1
96756,26,-1,-1
96765,26,-1,-1
96772,26,-1,-1
96779,26,-1,-1
96783,26,-1,-1
96785,26,-1,-1
96786,26,-1,-1
96790,26,-1,-1
96796,26,13,-1
96798,26,-1,-1
96801,26,-1,-1
96804,26,-1,-1
96819,26,16,-1
96848,26,-1,-1
96863,26,-1,-1
96883,26,-1,-1
96884,26,-1,-1
96892,26,-1,-1
96919,26,-1,-1
96920,26,-1,-1
96921,26,-1,-1
96927,26,-1,-1
96928,26,-1,-1
96944,26,-1,-1
96955,26,-1,-1
96963,26,-1,-1
96976,26,-1,-1
96978,26,-1,-1
96985,26,-1,-1
96998,26,-1,-1
97005,26,-1,-1
97011,26,-1,-1
97013,26,-1,-1
97026,26,-1,-1
97029,26,-1,-1
97059,26,-1,-1
97076,26,-1,-1
97077,26,-1,-1
97085,26,-1,-1
97086,26,-1,-1
97100,26,-1,-1
97107,26,-1,-1
97109,26,-1,-1
97113,26,-1,-1
97121,26,-1,-1
97133,26,-1,-1
97136,26,-1,-1
97145,26,-1,-1
97152,26,-1,-1
97157,26,-1,-1
97166,26,-1,-1
97171,26,17,18
97173,26,-1,-1
97175,26,-1,-1
97177,26,-1,-1
97198,26,-1,-1
97199,26,-1,-1
97218,26,-1,-1
97242,26,-1,-1
97245,26,13,16
97249,26,-1,-1
97253,26,-1,-1
97284,26,-1,-1
97292,26,-1,-1
97309,26,-1,-1
97315,26,-1,-1
97318,26,-1,-1
97324,26,-1,-1
97327,26,-1,-1
97329,26,-1,-1
97338,26,-1,-1
97345,26,-1,-1
97353,26,-1,-1
97376,26,-1,-1
97393,26,-1,-1
97395,26,-1,-1
97398,26,-1,-1
97462,26,-1,-1
97478,26,-1,-1
97482,26,-1,-1
97488,26,-1,-1
97509,26,-1,-1
97512,26,16,-1
97522,26,10,-1
97542,26,-1,-1
97546,26,-1,-1
97551,26,-1,-1
97567,26,-1,-1
97571,26,4,-1
97576,26,-1,-1
97588,26,-1,-1
97593,26,-1,-1
97627,26,-1,-1
97630,26,-1,-1
97637,26,13,-1
97640,26,-1,-1
97647,26,-1,-1
97659,26,-1,-1
97661,26,-1,-1
97662,26,-1,-1
97679,26,-1,-1
97681,26,-1,-1
97682,26,-1,-1
97694,26,-1,-1
97700,26,-1,-1
97727,26,-1,-1
97743,26,-1,-1
97761,26,-1,-1
97821,26,-1,-1
97831,26,-1,-1
97834,26,-1,-1
97839,26,-1,-1
97844,26,-1,-1
97851,26,-1,-1
97876,26,-1,-1
97884,26,-1,-1
97896,26,-1,-1
97902,26,-1,-1
97941,26,22,13
97955,26,-1,-1
97963,26,13,-1
97967,26,-1,-1
97977,26,-1,-1
97980,26,-1,-1
98019,26,-1,-1
98024,26,-1,-1
98033,26,-1,-1
98056,26,-1,-1
98075,26,-1,-1
98076,26,-1,-1
98099,26,-1,-1
98110,26,23,-1
98130,26,-1,-1
98136,26,-1,-1
98146,26,-1,-1
98159,26,-1,-1
98170,26,-1,-1
98185,26,-1,-1
98190,26,-1,-1
98197,26,-1,-1
98221,26,-1,-1
98230,26,-1,-1
98232,26,23,-1
98239,26,-1,-1
98249,26,-1,-1
98256,26,-1,-1
98281,26,20,-1
98300,26,-1,-1
98321,26,-1,-1
98325,26,-1,-1
98332,26,-1,-1
98361,26,-1,-1
98376,26,-1,-1
98383,26,-1,-1
98384,26,-1,-1
98386,26,-1,-1
98388,26,-1,-1
98390,26,-1,-1
98399,26,-1,-1
98416,26,-1,-1
98449,26,-1,-1
98462,26,-1,-1
98466,26,-1,-1
98478,26,-1,-1
98483,26,-1,-1
98487,26,-1,-1
98488,26,-1,-1
98496,26,-1,-1
98502,26,11,-1
98512,26,-1,-1
98523,26,-1,-1
98531,26,-1,-1
98534,26,-1,-1
98541,26,-1,-1
98545,26,-1,-1
98556,26,-1,-1
98571,26,-1,-1
98585,26,-1,-1
98602,26,4,-1
98616,26,13,-1
98654,26,-1,-1
98665,26,-1,-1
98681,26,-1,-1
98692,26,1,-1
98702,26,-1,-1
98703,26,-1,-1
98707,26,-1,-1
98744,26,-1,-1
98750,26,-1,-1
98779,26,-1,-1
98790,26,16,20
98795,26,-1,-1
98801,26,-1,-1
98810,26,-1,-1
98813,26,23,-1
98816,26,-1,-1
98827,26,-1,-1
98843,26,-1,-1
98857,26,-1,-1
98861,26,-1,-1
98885,26,11,-1
98896,26,-1,-1
98932,26,-1,-1
98950,26,-1,-1
98963,26,-1,-1
98971,26,-1,-1
98978,26,-1,-1
98996,26,-1,-1
99011,26,-1,-1
99016,26,4,13
99021,26,-1,-1
99027,26,-1,-1
99032,26,13,-1
99056,26,-1,-1
99062,26,-1,-1
99066,26,-1,-1
99077,26,-1,-1
99081,26,-1,-1
99091,26,-1,-1
99092,26,-1,-1
99100,26,-1,-1
99102,26,-1,-1
99104,26,-1,-1
99110,26,-1,-1
99123,26,-1,-1
99137,26,-1,-1
99144,26,-1,-1
99147,26,-1,-1
99150,26,-1,-1
99190,26,-1,-1
99202,26,-1,-1
99208,26,-1,-1
99232,26,-1,-1
99237,26,-1,-1
99238,26,16,-1
99250,26,-1,-1
99278,26,-1,-1
99304,26,-1,-1
99317,26,-1,-1
99331,26,-1,-1
99334,26,-1,-1
99353,26,-1,-1
99364,26,-1,-1
99366,26,-1,-1
99375,26,-1,-1
99377,26,24,-1
99381,26,-1,-1
99386,26,-1,-1
99394,26,-1,-1
99398,26,-1,-1
99399,26,-1,-1
99400,26,-1,-1
99403,26,-1,-1
99418,26,-1,-1
99451,26,-1,-1
99454,26,-1,-1
99468,26,-1,-1
99499,26,-1,-1
99505,26,-1,-1
99514,26,-1,-1
99524,26,-1,-1
99554,26,16,13
99558,26,-1,-1
99570,26,-1,-1
99577,26,-1,-1
99586,26,-1,-1
99605,26,-1,-1
99635,26,-1,-1
99641,26,-1,-1
99648,26,5,-1
99659,26,-1,-1
99662,26,-1,-1
99665,26,-1,-1
99695,26,-1,-1
99698,26,-1,-1
99715,26,-1,-1
99733,26,-1,-1
99734,26,-1,-1
99751,26,-1,-1
99764,26,-1,-1
99768,26,-1,-1
99775,26,-1,-1
99792,26,-1,-1
99803,26,-1,-1
99811,26,10,-1
99817,26,-1,-1
99818,26,-1,-1
99836,26,-1,-1
99837,26,-1,-1
99847,26,-1,-1
99849,26,-1,-1
99857,26,-1,-1
99882,26,-1,-1
99889,26,13,-1
99906,26,-1,-1
99908,26,-1,-1
99912,26,-1,-1
99914,26,-1,-1
99917,26,-1,-1
99919,26,-1,-1
99954,26,-1,-1
99956,26,-1,-1
99963,26,-1,-1
99969,26,-1,-1
99978,26,-1,-1
99987,26,-1,-1
99996,26,-1,-1
